ID_Registro;Fecha;Año;Mes_Num;Mes;Trimestre;Región;Ciudad;Tipo_Institución;Institución;Canal;Línea_Terapéutica;Producto;Fabricante;Unidad_Medida;Requiere_Receta;Unidades;Precio_Unitario_USD;Costo_Unitario_USD;Descuento_Pct;Lead_Time_Días;Inventario_Días;Devolución_Pct;Pacientes_Impactados;Urgencia_Abasto;Ventas_Brutas_USD;Monto_Descuento_USD;Ventas_Netas_USD;Costo_Total_USD;Utilidad_Bruta_USD;Margen_Bruto_Pct;Devoluciones_Unidades;Riesgo_Stockout
RX-01505;2025-02-07 00:00:00;2025;2;Feb;T1;Centro;Tunja;Clínica;Clínica Medilaser Tunja;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;36;6,05;2,94;0,0685;7;32;0,0085;55;Baja;217,8;14,9193;202,8807;105,84;97,0407;0,478314103;0;0,228046875
RX-01506;2025-08-25 00:00:00;2025;8;Aug;T3;Oriente;Cúcuta;Hospital;Clínica Medical Duarte;Institucional;Salud digestiva;Lactulosa Jarabe;Sanofi;frasco;No;35;10,65;6,7;0,0732;3;38;0,0073;46;Baja;372,75;27,2853;345,4647;234,5;110,9647;0,321204164;0;0,081828947
RX-01507;2025-01-13 00:00:00;2025;1;Jan;T1;Centro;Tunja;Clínica;Clínica Medilaser Tunja;Institucional;Salud digestiva;Sucralfato;Genfar;caja;No;11;11,6;6;0,1053;7;35;0,007;12;Baja;127,6;13,43628;114,16372;66;48,16372;0,421882889;0;0,207
RX-01508;2025-06-12 00:00:00;2025;6;Jun;T2;Centro;Tunja;Cadena de Farmacias;Droguerías Audifarma;Retail;Salud digestiva;Lactulosa Jarabe;Sanofi;frasco;No;18;12,72;7,02;0,0232;7;24;0,0076;25;Baja;228,96;5,311872;223,648128;126,36;97,288128;0,435005331;0;0,30275
RX-01509;2025-12-16 00:00:00;2025;12;Dec;T4;Occidente;Pereira;Cadena de Farmacias;Cruz Verde;Retail;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;33;14,18;7,46;0,0335;3;14;0,0076;35;Media;467,94;15,67599;452,26401;246,18;206,08401;0,45567192;0;0,222428571
RX-01510;2025-03-18 00:00:00;2025;3;Mar;T1;Oriente;Cúcuta;Cadena de Farmacias;Droguerías Cafam;Retail;Vacunas;Vacuna VPH;Laboratorios MK;dosis;Sí;4;121,97;76,85;0,0302;4;27;0,0147;4;Baja;487,88;14,733976;473,146024;307,4;165,746024;0,350306281;0;0,159037037
RX-01511;2025-11-25 00:00:00;2025;11;Nov;T4;Oriente;Cúcuta;Hospital;Clínica Medical Duarte;Institucional;Vacunas;Vacuna Neumococo;Laboratorios MK;dosis;Sí;7;60,68;45,66;0,0981;4;35;0,0133;6;Baja;424,76;41,668956;383,091044;319,62;63,471044;0,165681357;0;0,121885714
RX-01512;2025-04-04 00:00:00;2025;4;Apr;T2;Centro;Tunja;Distribuidor;Coopidrogas;Mayorista;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;53;19,34;10,49;0,1225;5;57;0,004;48;Baja;1025,02;125,56495;899,45505;555,97;343,48505;0,381881285;0;0,089473684
RX-01513;2025-01-25 00:00:00;2025;1;Jan;T1;Oriente;Villavicencio;Clínica;Hospital Departamental de Villavicencio;Institucional;Antiinfecciosos;Amoxicilina 500mg;Sanofi;caja;Sí;20;8,36;4,19;0,0872;8;36;0,0124;19;Alta;167,2;14,57984;152,62016;83,8;68,82016;0,450924439;0;0,236
RX-01514;2025-03-23 00:00:00;2025;3;Mar;T1;Occidente;Bello;Hospital;Hospital Marco Fidel Suárez;Institucional;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;25;36,6;23,55;0,0692;6;26;0,0113;22;Baja;915;63,318;851,682;588,75;262,932;0,308720861;0;0,243807692
RX-01515;2025-02-11 00:00:00;2025;2;Feb;T1;Sur;Cali;Clínica;Clínica Imbanaco;Institucional;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;15;5,15;2,36;0,0985;8;40;0,003;27;Baja;77,25;7,609125;69,640875;35,4;34,240875;0,49167784;0;0,203
RX-01516;2025-06-18 00:00:00;2025;6;Jun;T2;Sur;Neiva;Distribuidor;Audifarma;Mayorista;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;41;14,17;7,02;0,1428;10;42;0,0098;46;Baja;580,97;82,962516;498,007484;287,82;210,187484;0,422056878;0;0,249761905
RX-01517;2025-12-10 00:00:00;2025;12;Dec;T4;Norte;Barranquilla;Clínica;Hospital Universitario del Norte;Institucional;Vacunas;Vacuna VPH;Laboratorios MK;dosis;Sí;7;115,31;75,93;0,1081;8;30;0,0072;6;Baja;807,17;87,255077;719,914923;531,51;188,404923;0,261704428;0;0,276266667
RX-01518;2025-08-15 00:00:00;2025;8;Aug;T3;Norte;Cartagena;Hospital;Clínica General del Caribe;Institucional;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;26;16,88;8,72;0,1007;4;39;0,0069;27;Baja;438,88;44,195216;394,684784;226,72;167,964784;0,42556691;0;0,106102564
RX-01519;2025-04-10 00:00:00;2025;4;Apr;T2;Norte;Barranquilla;Clínica;Clínica Portoazul Auna;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;30;5,93;2,8;0,0823;6;44;0,0088;46;Baja;177,9;14,64117;163,25883;84;79,25883;0,485479591;0;0,142363636
RX-01520;2025-08-08 00:00:00;2025;8;Aug;T3;Centro;Bogotá;Hospital;Clínica del Country;Institucional;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;29;17,2;9,39;0,0804;5;28;0,0119;31;Baja;498,8;40,10352;458,69648;272,31;186,38648;0,40633946;0;0,189196429
RX-01521;2025-08-28 00:00:00;2025;8;Aug;T3;Centro;Soacha;Cadena de Farmacias;Droguerías Cafam;Retail;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;29;16,26;9,22;0,0243;2;33;0,0082;34;Baja;471,54;11,458422;460,081578;267,38;192,701578;0,418842195;0;0,063090909
RX-01522;2025-08-13 00:00:00;2025;8;Aug;T3;Occidente;Medellín;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;28;8,52;3,87;0,037;5;23;0,0192;41;Baja;238,56;8,82672;229,73328;108,36;121,37328;0,528322583;1;0,23826087
RX-01523;2025-04-04 00:00:00;2025;4;Apr;T2;Norte;Santa Marta;Distribuidor;Coopidrogas;Mayorista;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;38;17,79;9,27;0,1288;6;37;0,0074;43;Baja;676,02;87,071376;588,948624;352,26;236,688624;0,401883313;0;0,168162162
RX-01524;2025-08-29 00:00:00;2025;8;Aug;T3;Occidente;Bello;Hospital;Hospital Marco Fidel Suárez;Institucional;Cardiometabólico;Losartán 50mg;Sanofi;caja;Sí;52;9,58;4,67;0,0693;6;31;0,0118;37;Baja;498,16;34,522488;463,637512;242,84;220,797512;0,476228748;1;0,204967742
RX-01525;2025-02-18 00:00:00;2025;2;Feb;T1;Oriente;Villavicencio;Hospital;Clínica Meta;Institucional;Salud digestiva;Sucralfato;Genfar;caja;No;20;9,9;6,44;0,0741;1;37;0,0047;23;Baja;198;14,6718;183,3282;128,8;54,5282;0,297434874;0;0,027662162
RX-01526;2025-01-31 00:00:00;2025;1;Jan;T1;Centro;Bogotá;Distribuidor;Audifarma;Mayorista;Antiinfecciosos;Ceftriaxona 1g;Tecnoquímicas;frasco;Sí;56;20,14;11,01;0,1032;6;35;0,0124;51;Baja;1127,84;116,393088;1011,446912;616,56;394,886912;0,390417833;1;0,182057143
RX-01527;2025-10-17 00:00:00;2025;10;Oct;T4;Oriente;Villavicencio;Hospital;Clínica Meta;Institucional;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;22;6,57;3,56;0,0667;7;33;0,0159;15;Baja;144,54;9,640818;134,899182;78,32;56,579182;0,419418273;0;0,228984848
RX-01528;2025-12-10 00:00:00;2025;12;Dec;T4;Oriente;Villavicencio;Clínica;Clínica Meta;Institucional;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;34;7,05;3,56;0,1089;7;26;0,0098;28;Baja;239,7;26,10333;213,59667;121,04;92,55667;0,433324499;0;0,282423077
RX-01529;2025-09-01 00:00:00;2025;9;Sep;T3;Oriente;Cúcuta;Clínica;Clínica Medical Duarte;Institucional;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;9;13,34;7,57;0,0568;6;27;0,0072;8;Baja;120,06;6,819408;113,240592;68,13;45,110592;0,398360616;0;0,230222222
RX-01530;2025-07-24 00:00:00;2025;7;Jul;T3;Oriente;Cúcuta;Clínica;Clínica Medical Duarte;Institucional;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;27;13,63;6,17;0,0939;8;38;0,0142;31;Alta;368,01;34,556139;333,453861;166,59;166,863861;0,500410643;0;0,225473684
RX-01531;2025-05-12 00:00:00;2025;5;May;T2;Occidente;Bello;Clínica;Clínica del Norte;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;20;6,11;2,93;0,0902;7;29;0,0015;28;Baja;122,2;11,02244;111,17756;58,6;52,57756;0,472915218;0;0,243189655
RX-01532;2025-01-13 00:00:00;2025;1;Jan;T1;Oriente;Cúcuta;Clínica;Clínica Medical Duarte;Institucional;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;11;14,25;7,14;0,0554;3;33;0,0073;12;Baja;156,75;8,68395;148,06605;78,54;69,52605;0,469561051;0;0,094227273
RX-01533;2025-01-28 00:00:00;2025;1;Jan;T1;Norte;Barranquilla;Hospital;Clínica Portoazul Auna;Institucional;Oncología;Rituximab;Procaps;vial;Sí;1;958,62;795,45;0,0834;5;37;0,0056;1;Baja;958,62;79,948908;878,671092;795,45;83,221092;0,09471245;0;0,138918919
RX-01534;2025-08-27 00:00:00;2025;8;Aug;T3;Sur;Pasto;Hospital;Hospital Infantil Los Ángeles;Institucional;Cardiometabólico;Insulina Glargina;Procaps;pluma;Sí;11;110,09;73,53;0,1031;7;20;0,0052;9;Baja;1210,99;124,853069;1086,136931;808,83;277,306931;0,25531489;0;0,3591
RX-01535;2025-02-24 00:00:00;2025;2;Feb;T1;Sur;Cali;Clínica;Fundación Valle del Lili;Institucional;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;38;4,58;2,31;0,0863;6;25;0,0011;53;Baja;174,04;15,019652;159,020348;87,78;71,240348;0,447995171;0;0,24132
RX-01536;2025-02-21 00:00:00;2025;2;Feb;T1;Norte;Barranquilla;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Oncología;Trastuzumab;Procaps;vial;Sí;1;1260,22;1012,34;0,0457;3;26;0,0237;1;Baja;1260,22;57,592054;1202,627946;1012,34;190,287946;0,158226779;0;0,129057692
RX-01537;2025-07-12 00:00:00;2025;7;JUL;T3;Sur;Cali;Clínica;Fundación Valle del Lili;Institucional;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;29;21,91;11,84;0,0872;3;41;0,0095;31;Baja;635,39;55,406008;579,983992;343,36;236,623992;0,40798366;0;0,076646341
RX-01538;2025-05-25 00:00:00;2025;5;May;T2;Centro;Soacha;Cadena de Farmacias;Farmatodo;Retail;Cardiometabólico;Losartán 50mg;Sanofi;caja;Sí;33;9,95;4,72;0,0445;1;22;0,0139;24;Baja;328,35;14,611575;313,738425;155,76;157,978425;0,503535469;0;0,048613636
RX-01539;2025-12-18 00:00:00;2025;12;Dec;T4;Oriente;Bucaramanga;Clínica;Hospital Universitario de Santander;Institucional;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;27;14,76;7,61;0,0515;6;24;0,0071;25;Baja;398,52;20,52378;377,99622;205,47;172,52622;0,456423136;0;0,258875
RX-01540;2025-06-26 00:00:00;2025;6;Jun;T2;Centro;Tunja;Clínica;Clínica Medilaser Tunja;Institucional;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;8;38,15;25,17;0,0765;7;32;0,0088;8;Alta;305,2;23,3478;281,8522;201,36;80,4922;0,285583011;0;0,228375
RX-01541;2025-06-21 00:00:00;2025;6;Jun;T2;Norte;Cartagena;Clínica;Hospital Universitario del Caribe;Institucional;Vacunas;Vacuna VPH;Laboratorios MK;dosis;Sí;9;112,26;81,92;0,1257;6;40;0,0167;10;Baja;1010,34;126,999738;883,340262;737,28;146,060262;0,165349943;0;0,162525
RX-01542;2025-08-08 00:00:00;2025;8;Aug;T3;Occidente;Bello;Distribuidor;Drogas La Rebaja;Mayorista;Oncología;Trastuzumab;Procaps;vial;Sí;4;1408,74;1008,15;0,1551;7;34;0,0091;1;Alta;5634,96;873,982296;4760,977704;4032,6;728,377704;0,152989102;0;0,21525
RX-01543;2025-07-13 00:00:00;2025;7;Jul;T3;Centro;Tunja;Hospital;Hospital Universitario San Rafael de Tunja;Institucional;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;59;7,67;3,77;0,0951;7;32;0,0017;105;Baja;452,53;43,035603;409,494397;222,43;187,064397;0,456817965;0;0,220609375
RX-01544;2025-07-22 00:00:00;2025;7;Jul;T3;Occidente;Medellín;Hospital;Hospital Universitario San Vicente Fundación;Institucional;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;9;21,28;12,56;0,0902;5;24;0,0016;9;Baja;191,52;17,275104;174,244896;113,04;61,204896;0,351257899;0;0,21
RX-01545;2025-09-27 00:00:00;2025;9;Sep;T3;Oriente;Cúcuta;Distribuidor;Drogas La Rebaja;Mayorista;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;65;7,35;3,74;0,1113;6;35;0,0134;96;Baja;477,75;53,173575;424,576425;243,1;181,476425;0,427429349;1;0,182914286
RX-01546;2025-01-25 00:00:00;2025;1;Jan;T1;Centro;Bogotá;Distribuidor;Droguerías Cafam;Mayorista;Vacunas;Vacuna Neumococo;Laboratorios MK;dosis;Sí;30;70,57;42,09;0,133;9;46;0,0087;26;Baja;2117,1;281,5743;1835,5257;1262,7;572,8257;0,312077189;0;0,204163043
RX-01547;2025-07-08 00:00:00;2025;7;Jul;T3;Sur;Pasto;Cadena de Farmacias;Drogas La Rebaja;Retail;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;35;13,56;6,34;0,0326;2;31;0,0143;37;Baja;474,6;15,47196;459,12804;221,9;237,22804;0,516692555;1;0,069129032
RX-01548;2025-01-11 00:00:00;2025;1;Jan;T1;Occidente;Bello;Clínica;Clínica del Norte;Institucional;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;26;14,13;7,52;0,0848;5;18;0,0088;24;Baja;367,38;31,153824;336,226176;195,52;140,706176;0,41848668;0;0,29
RX-01549;2025-07-30 00:00:00;2025;7;Jul;T3;Norte;Barranquilla;Hospital;Clínica Portoazul Auna;Institucional;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;30;35,28;25,25;0,0853;4;40;0,0116;25;Baja;1058,4;90,28152;968,11848;757,5;210,61848;0,217554446;0;0,1058
RX-01550;2025-05-30 00:00:00;2025;5;May;T2;Norte;Barranquilla;Cadena de Farmacias;Drogas La Rebaja;Retail;Salud digestiva;Probiótico 10B;Genfar;caja;No;11;15,99;9,82;0,0677;5;23;0,0155;14;Baja;175,89;11,907753;163,982247;108,02;55,962247;0,341270156;0;0,23423913
RX-01551;2025-09-08 00:00:00;2025;9;Sep;T3;Centro;Soacha;Hospital;Clínica del Country;Institucional;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;31;4,97;2,52;0,0557;3;35;0,008;59;Baja;154,07;8,581699;145,488301;78,12;67,368301;0,46304961;0;0,089142857
RX-01552;2025-11-24 00:00:00;2025;11;Nov;T4;Centro;Soacha;Hospital;Clínica del Country;Institucional;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;85;5,17;2,24;0,0796;4;39;0,0017;118;Baja;439,45;34,98022;404,46978;190,4;214,06978;0,529260258;0;0,103435897
RX-01553;2025-05-29 00:00:00;2025;5;May;T2;Centro;Bogotá;Cadena de Farmacias;Cruz Verde;Retail;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;18;14,92;6,84;0,0475;4;29;0,0121;18;Baja;268,56;12,7566;255,8034;123,12;132,6834;0,518692871;0;0,146275862
RX-01554;2025-08-29 00:00:00;2025;8;Aug;T3;Oriente;Bucaramanga;Cadena de Farmacias;Droguerías Cafam;Retail;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;31;7,29;3,76;0,0345;3;8;0,0203;56;Media;225,99;7,796655;218,193345;116,56;101,633345;0,465794889;1;0,4130625
RX-01555;2025-11-06 00:00:00;2025;11;Nov;T4;Occidente;Medellín;Distribuidor;Droguerías Cafam;Mayorista;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;55;34,18;24,68;0,1092;6;47;0,0051;50;Baja;1879,9;205,28508;1674,61492;1357,4;317,21492;0,18942559;0;0,130914894
RX-01556;2025-08-30 00:00:00;2025;8;Aug;T3;Occidente;Pereira;Hospital;Hospital Universitario San Jorge;Institucional;Vacunas;Vacuna Influenza;Laboratorios MK;dosis;Sí;42;27,97;18,14;0,0999;7;24;0,0175;47;Baja;1174,74;117,356526;1057,383474;761,88;295,503474;0,279466704;1;0,3171875
RX-01557;2025-07-27 00:00:00;2025;7;Jul;T3;Centro;Soacha;Hospital;Hospital Mario Gaitán Yanguas;Institucional;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;137;8,14;4,13;0,0792;2;33;0,0068;231;Baja;1115,18;88,322256;1026,857744;565,81;461,047744;0,448988915;1;0,062666667
RX-01558;2025-08-08 00:00:00;2025;8;Aug;T3;Centro;Bogotá;Distribuidor;Disfarma;Mayorista;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;47;17,89;10,43;0,124;6;48;0,0133;44;Baja;840,83;104,26292;736,56708;490,21;246,35708;0,334466591;1;0,1333125
RX-01559;2025-09-26 00:00:00;2025;9;Sep;T3;Centro;Tunja;Hospital;Hospital Universitario San Rafael de Tunja;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;70;6,44;2,92;0,0749;6;33;0,0116;116;Baja;450,8;33,76492;417,03508;204,4;212,63508;0,509873366;1;0,192363636
RX-01560;2025-10-06 00:00:00;2025;10;Oct;T4;Centro;Tunja;Hospital;Hospital Universitario San Rafael de Tunja;Institucional;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;20;34,24;24,5;0,0862;5;36;0,01;19;Baja;684,8;59,02976;625,77024;490;135,77024;0,216965;0;0,145833333
RX-01561;2025-03-01 00:00:00;2025;3;Mar;T1;Occidente;Pereira;Distribuidor;Drogas La Rebaja;Mayorista;Respiratorio;Salbutamol Inhalador;Genfar;unidad;Sí;79;20,99;11,87;0,1186;6;37;0,0121;77;Baja;1658,21;196,663706;1461,546294;937,73;523,816294;0,358398702;1;0,171972973
RX-01562;2025-05-16 00:00:00;2025;5;May;T2;Norte;Cartagena;Clínica;Clínica General del Caribe;Institucional;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;16;11,62;6,3;0,1021;3;37;0,0075;18;Baja;185,92;18,982432;166,937568;100,8;66,137568;0,396181451;0;0,084121622
RX-01563;12-25-2025;2025;12;Dec;T4;Oriente;Villavicencio;Cadena de Farmacias;Drogas La Rebaja;Retail;Cardiometabólico;Atorvastatina 20mg;Procaps;caja;Sí;34;17,17;10,08;0,02;3;27;0,0177;26;Baja;583,78;11,6756;572,1044;342,72;229,3844;0,400948498;1;0,120944444
RX-01564;2025-03-04 00:00:00;2025;3;Mar;T1;Occidente;Medellín;Hospital;Hospital Universitario San Vicente Fundación;Institucional;Oncología;Trastuzumab;Procaps;vial;Sí;1;1383,52;978,51;0,0885;7;35;0,0035;1;Alta;1383,52;122,44152;1261,07848;978,51;282,56848;0,22406891;0;0,2035
RX-01565;2025-12-02 00:00:00;2025;12;Dec;T4;Sur;Neiva;Hospital;Hospital Universitario Hernando Moncaleano Perdomo;Institucional;Antiinfecciosos;Amoxicilina 500mg;Sanofi;caja;Sí;16;7,85;4,19;0,0762;6;43;0,007;15;Baja;125,6;9,57072;116,02928;67,04;48,98928;0,422214806;0;0,144418605
RX-01566;2025-08-22 00:00:00;2025;8;Aug;T3;Centro;Soacha;Hospital;Clínica del Country;Institucional;Salud digestiva;Sucralfato;Genfar;caja;No;47;11,83;6,24;0,0851;8;24;0,0068;64;Baja;556,01;47,316451;508,693549;293,28;215,413549;0,423464283;0;0,344666667
RX-01567;2025-09-22 00:00:00;2025;9;Sep;T3;Norte;Santa Marta;Hospital;Hospital Universitario Julio Méndez Barreneche;Institucional;Salud digestiva;Sucralfato;Genfar;caja;No;15;11,08;6,11;0,0729;4;34;0,0142;15;Baja;166,2;12,11598;154,08402;91,65;62,43402;0,405194646;0;0,126
RX-01568;2025-05-09 00:00:00;2025;5;May;T2;Centro;Bogotá;Hospital;Hospital Universitario San Ignacio;Institucional;Dolor y cuidado primario;Ibuprofeno 400mg;Vitalis;caja;No;87;6;2,71;0,0751;5;40;0,0078;148;Baja;522;39,2022;482,7978;235,77;247,0278;0,511658918;1;0,129875
RX-01569;2025-06-07 00:00:00;2025;6;Jun;T2;Oriente;Cúcuta;Clínica;Clínica Medical Duarte;Institucional;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;12;13,14;6,88;0,0816;9;28;0,006;10;Alta;157,68;12,866688;144,813312;82,56;62,253312;0,429886667;0;0,331071429
RX-01570;2025-06-14 00:00:00;2025;6;Jun;T2;Sur;Pasto;Distribuidor;Coopidrogas;Mayorista;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;13;37,57;24,07;0,1229;6;52;0,018;14;Baja;488,41;60,025589;428,384411;312,91;115,474411;0,26955792;0;0,125769231
RX-01571;2025-09-26 00:00:00;2025;9;Sep;T3;Oriente;Villavicencio;Cadena de Farmacias;Droguerías Audifarma;Retail;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;18;5,02;2,36;0,0391;3;29;0,0136;24;Baja;90,36;3,533076;86,826924;42,48;44,346924;0,510750836;0;0,110482759
RX-01572;2025-10-04 00:00:00;2025;10;Oct;T4;Centro;Bogotá;Distribuidor;Droguerías Cafam;Mayorista;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;216;5,42;2,44;0,1165;9;44;0,0056;301;Baja;1170,72;136,38888;1034,33112;527,04;507,29112;0,490453309;1;0,210272727
RX-01573;2025-04-05 00:00:00;2025;4;Apr;T2;Sur;Pasto;Distribuidor;Coopidrogas;Mayorista;Vacunas;Vacuna Neumococo;Laboratorios MK;dosis;Sí;15;65,24;39,17;0,1372;4;32;0,0094;13;Baja;978,6;134,26392;844,33608;587,55;256,78608;0,304127807;0;0,130875
RX-01574;2025-03-21 00:00:00;2025;3;Mar;T1;Oriente;Cúcuta;Clínica;Clínica Medical Duarte;Institucional;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;27;15,63;8,83;0,0727;6;11;0,0061;30;Media;422,01;30,680127;391,329873;238,41;152,919873;0,390769741;0;0,562090909
RX-01575;2025-06-06 00:00:00;2025;6;Jun;T2;Occidente;Medellín;Cadena de Farmacias;Droguerías Colsubsidio;Retail;Cardiometabólico;Metformina 850mg;Vitalis;caja;Sí;27;7,39;3,5;0,0569;3;21;0,0156;22;Baja;199,53;11,353257;188,176743;94,5;93,676743;0,497812543;0;0,154
RX-01576;2025-08-04 00:00:00;2025;8;Aug;T3;Centro;Tunja;Cadena de Farmacias;Droguerías Audifarma;Retail;Respiratorio;Budesonida Nebulizable;Genfar;caja;Sí;14;15,83;8,46;0,0434;4;28;0,0183;13;Baja;221,62;9,618308;212,001692;118,44;93,561692;0,441325214;0;0,155928571
RX-01577;2025-07-06 00:00:00;2025;7;Jul;T3;Centro;Tunja;Hospital;Clínica Medilaser Tunja;Institucional;Oncología;Paclitaxel;Procaps;vial;Sí;1;417,63;290,43;0,0912;5;37;0,0101;1;Baja;417,63;38,087856;379,542144;290,43;89,112144;0,234788535;0;0,141959459
RX-01578;2025-12-27 00:00:00;2025;12;Dec;T4;Norte;Cartagena;Hospital;Clínica General del Caribe;Institucional;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;38;4,7;2,38;0,0975;3;32;0,0103;63;Baja;178,6;17,4135;161,1865;90,44;70,7465;0,438910827;0;0,098578125
RX-01579;2025-09-18 00:00:00;2025;9;Sep;T3;Centro;Soacha;Distribuidor;Coopidrogas;Mayorista;Antiinfecciosos;Oseltamivir 75mg;Procaps;caja;Sí;22;34,55;25,24;0,1411;8;45;0,0051;23;Alta;760,1;107,25011;652,84989;555,28;97,56989;0,149452258;0;0,182311111
RX-01580;2025-07-06 00:00:00;2025;7;Jul;T3;Oriente;Cúcuta;Cadena de Farmacias;Cruz Verde;Retail;Dolor y cuidado primario;Omeprazol 20mg;Procaps;caja;No;55;7,44;3,64;0,0509;4;19;0,0154;78;Baja;409,2;20,82828;388,37172;200,2;188,17172;0,484514475;1;0,226736842
RX-01581;2025-07-02 00:00:00;2025;7;Jul;T3;Oriente;Cúcuta;Distribuidor;Disfarma;Mayorista;Antiinfecciosos;Amoxicilina 500mg;Sanofi;caja;Sí;36;7,48;4,5;0,1259;8;52;0,0038;41;Alta;269,28;33,902352;235,377648;162;73,377648;0,311744334;0;0,156769231
RX-01582;2025-10-17 00:00:00;2025;10;Oct;T4;Occidente;Medellín;Cadena de Farmacias;Farmatodo;Retail;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;15;14,24;7,25;0,0744;5;27;0,0128;17;Baja;213,6;15,89184;197,70816;108,75;88,95816;0,449946831;0;0,197037037
RX-01583;2025-05-24 00:00:00;2025;5;May;T2;Occidente;Medellín;Hospital;Hospital Universitario San Vicente Fundación;Institucional;Oncología;Trastuzumab;Procaps;vial;Sí;1;1390,02;995,24;0,0752;7;30;0,0092;1;Alta;1390,02;104,529504;1285,490496;995,24;290,250496;0,225789686;0;0,244066667
RX-01584;2025-06-07 00:00:00;2025;6;Jun;T2;Sur;Cali;Cadena de Farmacias;Cruz Verde;Retail;Antiinfecciosos;Azitromicina 500mg;Tecnoquímicas;caja;Sí;10;13,46;6,56;0,0276;1;30;0,0131;9;Baja;134,6;3,71496;130,88504;65,6;65,28504;0,498796807;0;0,035516667
RX-01585;2025-04-29 00:00:00;2025;4;Apr;T2;Sur;Pasto;Clínica;Hospital Infantil Los Ángeles;Institucional;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;21;4,72;2,3;0,1063;6;33;0,0143;34;Baja;99,12;10,536456;88,583544;48,3;40,283544;0,454752002;0;0,194818182
RX-01586;2025-12-19 00:00:00;2025;12;Dec;T4;Occidente;Medellín;Clínica;Hospital Pablo Tobón Uribe;Institucional;Vacunas;Vacuna Influenza;Laboratorios MK;dosis;Sí;13;31,13;16,34;0,0604;6;38;0,0127;13;Baja;404,69;24,443276;380,246724;212,42;167,826724;0,441362708;0;0,167921053
RX-01587;2025-05-03 00:00:00;2025;5;May;T2;Norte;Cartagena;Cadena de Farmacias;Drogas La Rebaja;Retail;Respiratorio;Montelukast 10mg;Procaps;caja;Sí;14;14,13;7,28;0,0645;5;29;0,0077;12;Baja;197,82;12,75939;185,06061;101,92;83,14061;0,449261515;0;0,179051724
RX-01588;2025-04-18 00:00:00;2025;4;Apr;T2;Occidente;Bello;Hospital;Hospital Marco Fidel Suárez;Institucional;Dolor y cuidado primario;Acetaminofén 500mg;Vitalis;caja;No;50;5,58;2,43;0,109;5;22;0,0122;82;Baja;279;30,411;248,589;121,5;127,089;0,511241447;1;0,241136364
